task_id,suite,model,variant,rep,correct,failure_stage,is_silent,tokens,final_answer,causal_attributed,source_file,source_dir
dsbench_real_00000011_question1,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question1,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question1,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question2,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question2,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question2,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question3,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question3,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question3,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question4,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question4,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question4,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question5,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question5,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question5,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question6,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question6,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question6,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question7,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question7,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question7,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question8,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question8,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000011_question8,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question1,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question1,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question1,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question2,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question2,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question2,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question3,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question3,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question3,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question4,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question4,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question4,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question5,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question5,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question5,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question6,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question6,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question6,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question7,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question7,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question7,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question8,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question8,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question8,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question9,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question9,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question9,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question10,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question10,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000012_question10,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question14,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question14,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question14,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question15,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question15,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question15,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question16,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question16,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question16,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question17,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question17,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question17,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question18,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question18,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question18,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question19,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question19,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question19,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question20,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question20,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question20,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question21,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question21,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question21,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question22,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question22,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question22,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question23,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question23,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question23,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question24,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question24,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000013_question24,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question29,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question29,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question29,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question30,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question30,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question30,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question31,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question31,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question31,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question32,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question32,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question32,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question33,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question33,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question33,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question34,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question34,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question34,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question35,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question35,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question35,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question36,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question36,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question36,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question37,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question37,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question37,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question38,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question38,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question38,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question39,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question39,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000017_question39,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000018_question16,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000018_question16,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000018_question16,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000018_question17,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000018_question17,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000018_question17,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000018_question18,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000018_question18,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000018_question18,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000018_question19,dsbench,gpt-4o-mini,baseline,0,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000018_question19,dsbench,gpt-4o-mini,baseline,1,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
dsbench_real_00000018_question19,dsbench,gpt-4o-mini,baseline,2,False,runtime,False,0,,False,gpt-4o-mini_detail.json,results_final
tabular_eda_00,synthetic,gpt-4o,baseline,0,False,runtime,False,0,,False,gpt-4o_detail.json,results_final
